Product ID,Description,price,Category
B00004L8DQ,Uno,9.38,Latin Pop
B00004L8EN,Celia Cruz &amp; Friends: A Night of Salsa,12.64,Latin Jazz
B00004L8G2,Signature Series 1: Greatest Remixes,14.21,Big Beat
B00004L8GS,Never Be the Same Again,0,Pop
B00004L8GX,Breathe / It All Comes Down to Love,4.13,Today's Country
B00004L8H2,Concertina / Famous Blue Raincoat / Twinkle,23.94,Singer-Songwriters
B00004LCAQ,"Live from the Concertgebouw, 1978 &amp; 1992 - Mozart: Piano Concerto No. 25, K. 503 / Beethoven: Piano Concerto No. 1, Op. 15",22.98,Concertos
B00004LCAR,Live From the Concertgebouw 1978-79: Solo Recital,13.71,Chamber Music
B00004LCAV,"Grieg: Piano Concerto - Sonata Op. 7, Lyric Pieces Opp. 43, 54 &amp; 65",12.4,Concertos
B00004LCBY,Astral Disaster,0,American Alternative
B00004LMDN,Mahk Jchi,11.97,Traditional Folk
B00004LMK4,Minnelli on Minnelli: Live at the Palace,8.95,Classic Vocalists
B00004LMK7,20 Greatest Hits,11.49,Nashville Sound
B00004LMKJ,The Best Blues Album in the World...Ever!,20.89,Contemporary Blues
B00004LMKS,Passenger,4.71,Contemporary Folk
B00004LMKW,Eco de Sombras (Echo of Shadows),32.68,Latin Music
B00004LMKZ,Ancient Journeys,31.99,Meditation
B00004LMLG,"All My Hits - Todos Mis Exitos, Vol. 2",8.98,Latin Pop
B00004LMMD,The Light at the End of the World,15.99,New Wave
B00004LMN5,Trav'Lin Light,22.52,Traditional Vocal Pop
B00004LMNR,One Endless Night,16.58,Country
B00004LMT0,"The Duke: The Complete Works, 1924-1947",16.47,Classic Big Band
B00004LN16,Stiff Upper Lip,9.14,Album-Oriented Rock (AOR)
B00004NAEF,Live at the Austin Outhouse,16.71,Americana
B00004NH7Y,Radio Disney Jams Vol. 2,19.19,Disney
B00004NH8A,Ultimate Collection,14.07,Pop
B00004NH99,The 10th Kingdom - TV Score,14.99,Pop
B00004NHAB,Flamenco a Go Go,13.78,Flamenco
B00004NHBF,Nakedself,25.36,American Alternative
B00004NHBI,The Best of Cream: 20th Century Masters (Millennium Collection),14.99,Album-Oriented Rock (AOR)
B00004NHBM,The Best of Tom T. Hall: 20th Century Masters - The Millennium Collection,7.31,Classical
B00004NHBO,20th Century Masters,7.34,Classical
B00004NHBR,20th Century Masters,18.47,Country
B00004NHC8,Sound of the Trio: Vme Series,15.52,Bebop
B00004NHDD,The American,32.99,Pop
B00004NHDY,The Covers Record,12.41,Indie Rock
B00004NHE2,Fun of Your Love,13.33,Today's Country
B00004NHGC,Conspiracy,8.99,Album-Oriented Rock (AOR)
B00004NHIO,Ghost Town,15.86,Jazz Fusion
B00004NJJR,Ecliptica,13.86,Pop Metal
B00004NJJX,"Stockhausen: Helikopter Streichquartett (&quot;Helicopter&quot; String Quartet) (Arditti Quartet Edition, Vol. 35)",0,Chamber Music
B00004NJL4,Daisies of the Galaxy,7.98,American Alternative
B00004NJL9,The Joy of Molybdenum,13.11,Alternative Rock
B00004NJLP,Brighter Day,14.89,Dance & Electronic
B00004NJLS,Early Classics,9.44,Oldies
B00004NJMX,Tropical Brainstorm,19.52,Alternative Rock
B00004NK26,Handel: Alcina,43.89,Classical
B00004NK2G,English String Miniatures 1,11.4,Ballets
B00004NK2J,ANTHEIL: Symphonies Nos. 4 and 6 / McKonkey's Ferry,8.99,Symphonies
B00004NK2O,Rautavaara: Piano Concerto No. 3: Gift of Dreams / Autumn Gardens,13.59,Concertos
B00004NK43,Power Rock From USA,16.76,Proto Punk
B00004NK6J,Freak Guitar,11.43,Pop Metal
B00004NK92,Hotel Costes 1,7.99,Electronica
B00004NK9B,Juggernaut,18.36,Album-Oriented Rock (AOR)
B00004NK9C,Power of Rock &amp; Roll,19.99,Pop Metal
B00004NK9T,Nickel Creek,7.0,Bluegrass
B00004NKAB,The Only Big Band CD You'll Ever Need,7.29,Traditional Vocal Pop
B00004NKAT,Snakebite,16.32,Modern Blues
B00004NKB5,Tanglewood Tree,15.32,Bluegrass
B00004NKB6,Found a Place,13.95,Pop & Contemporary
B00004NKBF,Hear My Cry,6.95,House
B00004NKBO,The Crow - Salvation: Original Motion Picture Soundtrack,14.44,Alt Industrial
B00004NKDJ,'Boobs'- Ruth Wallis' Greatest Hits,16.59,Comedy & Spoken Word
B00004NKGH,Black Aria,17.66,Goth
B00004NKGY,Vertex,20.7,Dance & Electronic
B00004NKHU,Gilbert &amp; Sullivan: Ruddigore,32.23,Musicals
B00004NKHW,The Dead Shall Dead Remain,13.56,Death Metal
B00004NRPZ,No Strings Attached,22.49,Adult Contemporary
B00004NRRB,The Essential Maurice Jarre Film Collection,22.3,Pop
B00004NRS0,Wish You Were Here,10.64,Cowboy
B00004NRTB,Mirakle,16.23,Alternative Rock
B00004NRTD,Equally Cursed &amp; Blessed,9.49,Britpop
B00004NRU4,Tripping Daisy,19.08,Alternative Rock
B00004NRU7,Shock Tactics,9.49,New Wave
B00004NRUK,Holidays in Eden,39.67,British Alternative
B00004NRV1,Retarder,13.23,Hardcore
B00004NRVW,Swing Swing Swing,8.15,Jump Blues
B00004NRVZ,Sings the Ballads of the True West,7.21,Classic Country
B00004NRW9,Speak English Or Die,15.9,Punk
B00004NRWF,Unbearable Love,7.25,Country & Bluegrass
B00004NRWH,The State,6.72,Alternative Rock
B00004NRWQ,Adventures of the Imagination,16.75,Pop Metal
B00004NRXG,Global Groove: Millennium,0,House
B00004NRXT,Supreme Beings of Leisure,11.88,Trip-Hop
B00004NRYK,Holloway Boulevard,29.13,Irish Folk
B00004NRZI,Maha Maya: Shri Durga Remixed,12.25,Electronica
B00004OC9W,Thank God I Found You,0,Adult Contemporary
B00004OCE7,Live at the Fillmore West: February 1969,8.99,Classic Rock
B00004OCE8,Farther Along,9.99,Classic Rock
B00004OCEN,The Byrds Untitled,17.96,Psychedelic Rock
B00004OCFD,Crack The Sky/White Music,9.49,Alternative Rock
B00004OCFE,Btnhresurrection,11.22,Pop
B00004OCFH,Animal Notes: Safety in Numbers,7.92,Alternative Rock
B00004OCFU,Standing on the Shoulder of Giants,5.65,Britpop
B00004OCG5,Just No Other Way,9.99,Dance Pop
B00004OCG7,Home,8.69,Pop & Contemporary
B00004OCG8,"The Best of the Best: 1984-2000, Vol. 1",16.78,Pop Metal
B00004OCGC,Double Take,9.49,Pop & Contemporary
B00004OCPA,Classic Bruce Willis: The Universal Masters Collection,10.21,Broadway & Vocalists
B00004OCPC,Universal Masters Collection,15.44,Album-Oriented Rock (AOR)
B00004OCQ2,Dusk,6.99,Metal
B00004OCQG,Snowfall,7.95,Christmas
B00004OCR8,Extended Versions,4.37,Album-Oriented Rock (AOR)
B00004OCRA,Soundtrack for Life,7.75,House
B00004OCRC,Extended Versions - The Encore Collection,9.28,Album-Oriented Rock (AOR)
B00004OCRJ,Live,4.99,Today's Country
B00004OCRN,Chimes of Freedom,2.99,Album-Oriented Rock (AOR)
B00004OCRS,Bonanza: Christmas on the Ponderosa,6.87,Comedy & Spoken Word
B00004OCRY,Essence,13.85,Electronica
B00004OCVJ,"Filth/Body to Body, Job to Job",15.99,American Alternative
B00004OCWM,The Berzerker,10.68,Industrial
B00004R5UT,1000 Oceans / Baker Baker / Winter,15.88,Singer-Songwriters
B00004R5YM,I Was Born to Love You,13.88,Adult Contemporary
B00004R5ZP,The Very Best of Ray Charles,15.42,Piano Blues
B00004R5ZR,Very Best of Chic,9.49,Blues
B00004R5ZT,Blues Masters: The Very Best Of Elmore James,12.05,Electric Blues
B00004R5ZV,"The Very Best of Jimmy Reed, The Essential Blues Collection",28.59,Electric Blues
B00004R5ZX,East Coasting,8.99,Avant Garde & Free Jazz
B00004R61Q,"Faure, Debussy &amp; Ravel Piano Trios",13.16,Chamber Music
B00004R638,Beachwood Sparks,8.0,Indie Rock
B00004R63S,Drawn From Memory,16.38,American Alternative
B00004R656,Code 4109,50.29,Ambient
B00004R7A6,Winner Take All - The Abba Story [VHS],17.99,Swedish Pop
B00004R7IE,Love Appears,44.08,Dance & Electronic
B00004R7JH,I Learned From The Best,4.26,Adult Contemporary
B00004R7KV,Temperamental,10.95,Alternative Rock
B00004R7LG,Dr Demento 30th Anniversary: Dementia 2000,25.3,Comedic Music
B00004R7LJ,Back to Mine,22.79,House
B00004R7LK,Crimson,9.99,Alternative Metal
B00004R7LO,Brak Presents The Brak Album Starring Brak,43.89,Children's Music
B00004R7MO,United States of Mind,16.98,Electronica
B00004R7N7,"Penderecki: Orchestral Works, Vol. 3: Symphony No. 2 / Symphony No. 4",11.52,Symphonies
B00004R7NE,Sickness,12.32,Alternative Metal
B00004R7NQ,Shades Of Purple,13.51,Alternative Rock
B00004R7PX,Actus Tragicus,19.75,Chamber Music
B00004R7SN,The Heat,7.99,Contemporary Blues
B00004R7TD,Double Wide,6.5,Album-Oriented Rock (AOR)
B00004R7TX,Nailwork,5.77,Death Metal
B00004R7UX,Vingt Regards Sur L'Enfant-Jesus,33.63,Chamber Music
B00004R7VF,Boot Camp Clik - Greatest Hits: Basic Training,13.78,East Coast
B00004R7VU,Singles 1969-1981,8.82,Broadway & Vocalists
B00004R7X0,J.S. Bach: Toccata; Partita; English Suite No. 2,12.85,Chamber Music
B00004R7X2,Mahler: Symphony No. 9 / Schubert:  Symphony No. 8,16.12,Symphonies
B00004R7X3,Mozart: Great Mass in C minor / Haydn: Te Deum,9.49,Sacred & Religious
B00004R7Z1,Making Perfect Sense,29.98,Alternative Rock
B00004R84T,Aquarius,29.9,Dance & Electronic
B00004R84V,Whitney Houston - The Greatest Hits,13.85,Dance & Electronic
B00004R8EB,Opposite of December,7.99,Hardcore
B00004R8M3,Bach - Mass in b minor / Heaston &middot; Hanslowe &middot; Rabiner &middot; M. Tucker &middot; N. Berg &middot; Boston Baroque &middot; Pearlman,11.62,Baroque Dance Suites
B00004R8MF,"Arturo Toscanini Legacy, Vol. XI - Verdi: Requiem Mass; Te Deum / Cherubini: Requiem in C Minor",16.99,Classical
B00004R8OZ,Conquerors of Armageddon,18.1,Metal
B00004R8PB,Kisses in the Rain,8.84,Swing Jazz
B00004R8PN,"Rozsa : Violin Concerto, Op. 24; Cello Concerto, Op. 32; Theme and Variations for Violin, Cello, and Orchestra, Op. 29a",17.54,Concertos
B00004R8Q5,Da Baddest Bitch,9.49,Pop
B00004R8QG,Ice Cycles,0,Pop Metal
B00004R8QT,Believo,9.49,Indie Rock
B00004R8QX,Reprise: 1990-99,7.57,Dance & Electronic
B00004R8RX,The Rough Dancer and the Cyclical Night (Tango Apasionado),9.49,Tangos
B00004R8ST,Platform / Annihilation,6.5,Pop
B00004R8TK,Symphony in C / L'Arlesienne Suites 1 &amp; 2,20.98,Symphonies
B00004R8TN,Haydn: Cello Concertos 1 &amp; 2,6.99,Concertos
B00004R8TO,Mahler: Symphony No. 2,11.49,Symphonies
B00004R8TP,Mahler: Des Knaben Wunderhorn (Great Recordings of the Century),14.98,Classical
B00004R8TR,From Bottom to Top,9.49,Contemporary Blues
B00004R8TU,Garage D'Or,12.49,Alternative Rock
B00004R8TY,Holy Dogs,9.49,Classic Rock
B00004R95K,Romeo Must Die: The Album [Edited Version],7.32,Pop
B00004R95M,Victory,11.99,Pop
B00004R95O,Paganini: 24 Caprices (Great Recordings of the Century),19.0,Chamber Music
B00004R95P,Ravel: Piano Concerto in G; Rachmaninov: Piano Concerto No. 4,5.94,Chamber Music
B00004R95R,"Elgar, Vaughan Williams: English String Music",34.99,Concertos
B00004R95V,Christmas II,5.95,Today's Country
B00004R95Y,Endless Harmony,16.19,Psychedelic Rock
B00004R96A,Passion: Road to One Day,19.77,Pop & Contemporary
B00004R96B,Shimmer,14.16,Alternative Rock
B00004R96J,Stars &amp; Hank Forever,8.99,Alternative Rock
B00004R97G,Fallen Angel,14.42,Album-Oriented Rock (AOR)
B00004R981,Heavy Metal 2000,11.59,Industrial
B00004R982,Revolver: New Spin,0,Broadway & Vocalists
B00004R99A,Make Mine Music [VHS],4.99,Disney
B00004R9BK,Susan Graham - Songs of Ned Rorem,9.49,Classical
B00004R9EN,100 Broken Windows,5.25,American Alternative
B00004R9F0,Complete Webern,58.64,Dances
B00004R9F4,Mahler: Symphony No. 4,9.49,Tone Poems
B00004R9F6,Rameau: Dardanus,29.02,Classical
B00004RBFL,Travelogue,9.49,New Wave
B00004RBHN,Cook,8.99,CDs & Vinyl
B00004RBKN,In Trance / Virgin Killer,0,Album-Oriented Rock (AOR)
B00004RBKQ,Icon,5.99,Goth
B00004RBXQ,The Million Dollar Hotel: Music From The Motion Picture (2000 Film),13.74,Alternative Rock
B00004RBXW,Hilary Hahn - Barber &amp; Meyer: Violin Concertos,8.22,Chamber Music
B00004RBYH,Dusk,34.95,Avant Garde & Free Jazz
B00004RBZF,Octet Plays Trane,17.2,Avant Garde & Free Jazz
B00004RC8E,Latest Greatest Straitest Hits,12.2,Neotraditional
B00004RC8F,Ute Lemper - Punishing Kiss,14.87,Cabaret
B00004RC8J,Can The Circle Be Unbroken: Country Music's First Family,13.95,Old-Time Country
B00004RCAG,Perceptual,15.31,Avant Garde & Free Jazz
B00004RCAR,Bump,24.99,Acid Jazz
B00004RCAT,Heart of Things: Live in Paris,15.61,Jazz Fusion
B00004RCC3,Final Fantasy Tactics: Original Soundtrack,35.0,Soundtracks
B00004RCCA,Cowboy Bebop: Blue,55.53,Blues
B00004RCCD,Akumajo Dracula X,34.99,Pop
B00004RCE3,Looking Through: Ultimate Collection,14.99,Broadway & Vocalists
B00004RCQG,Comatised,9.49,Singer-Songwriters
B00004RCQH,God &amp; the FBI,23.9,Contemporary Folk
B00004RCS5,Nouveau Flamenco: 1990-2000 Special Tenth Anniversary Edition,16.36,Jazz Fusion
B00004RCTD,Secret Language of Birds,8.99,Pop
B00004RCTL,Very Best of Chad &amp; Jeremy,12.97,British Invasion
B00004RCV5,20th Century Masters: The Best of the Mills Brothers (Millennium Collection),8.48,Musicals
B00004RCV6,The Best of the Andrews Sisters: 20th Century Masters (Millennium Collection),7.28,Traditional Vocal Pop
B00004RCV9,The Best of the Moody Blues: 20th Century Masters-(Millennium Collection),8.98,Album-Oriented Rock (AOR)
B00004RCVA,20th Century Masters,8.35,Album-Oriented Rock (AOR)
B00004RCVM,Aida (2000 Original Broadway Cast),12.99,Musicals
B00004RCVU,Ultimate Collection,11.38,Pop
B00004RCW1,Lynyrd Skynyrd - All Time Greatest Hits,8.39,Album-Oriented Rock (AOR)
B00004RCW6,The Road to El Dorado,25.79,Album-Oriented Rock (AOR)
B00004RCXP,Installation Sonore,8.99,Electronica
B00004RCXZ,Purpose By Design,15.99,Pop & Contemporary
B00004RCY4,Spend a Night in the Box,13.87,American Alternative
B00004RCYA,Radford,0,American Alternative
B00004RCZL,Hans Knappertsbusch Conducts Richard Wagner's Der Ring Des Nibelungen (Bayreuth 1956),70.64,Classical
B00004RCZO,"Massenet - Tha&iuml;s / Fleming, Hampson, Sabbatini, Shkosa, Vidal, Devellereau, Cals, Yves Abel",29.35,Classical
B00004RCZX,Spoken and the Unspoken,18.58,Pop
B00004RD01,Say My Name,4.99,Blues
B00004RD0X,Love Stories,19.05,Bebop
B00004RD10,Beautiful Something,19.95,Metal
B00004RD13,Aria,9.99,Jazz
B00004RD15,Sacred Cow,5.92,American Alternative
B00004RD24,Engines of Creation,3.78,Metal
B00004RD2A,Full Devil Jacket,9.94,American Alternative
B00004RD2M,Luaka Bop 10th Anniversary: Zero Accidents on the Job,8.27,Alternative Rock
B00004RD5D,My Spanish Heart,20.16,Avant Garde & Free Jazz
B00004RD5W,I'm Outta Love / Baptize My Soul,13.99,Dance & Electronic
B00004RD6U,Carried Along,14.99,Pop & Contemporary
B00004RD8N,Instrumental Dream,14.38,Instrumental
B00004RD8O,Instrumental Odyssey Volume 2,14.98,Instrumental
B00004RD8V,All Hands on the Bad One,14.46,American Alternative
B00004RDG2,Bye Bye Bye,0.99,Dance & Electronic
B00004RDG5,Sceptic's Universe,0,Alternative Rock
B00004RDHB,No Title,0,CDs & Vinyl
B00004RDHH,Ice Cold,4.19,Pop
B00004RDHK,In the Air,14.54,Indie Rock
B00004RDIW,All My Life,28.5,Smooth Jazz
B00004RDIX,From the Cradle to Enslave,11.47,Goth
B00004RDJ1,Stolt Morse Portnoy Trewavas,15.39,Metal
B00004RDJI,Kids in Philly,8.99,Alternative Rock
B00004RDKC,World of Ice,0,Metal
B00004RDKJ,Club 1600,17.13,Dance & Electronic
B00004RDKX,Shakira: MTV Unplugged,16.99,Latin Pop
B00004RDMQ,Cuttin' In,16.73,Contemporary Blues
B00004RDNO,"Original Dance Music Of The 1920's/1930's, Volume One",8.99,Broadway & Vocalists
B00004RDPI,Singles of the 90's,28.62,Adult Contemporary
B00004RDR3,Home,9.49,Americana
B00004RDRD,The Very Best Of Ed Ames,18.26,Traditional Vocal Pop
B00004RDS7,A Six Degrees Collection: Asian Travels,7.58,Classical
B00004RDSR,Tang-Go,25.39,Krautrock
B00004RDSS,"Soundmill Navigator - Live at the Philharmonics 1976, (Classics Edition)",61.23,Electronica
B00004RDTU,Come to Where I'm From,11.99,Singer-Songwriters
B00004RDTY,I Wonder,0,Alternative Rock
B00004RDU8,Jam Room,9.49,Alternative Metal
B00004RDUQ,Stage One,12.35,Pop
B00004RDVF,Fall and Resurrection,19.21,Sacred & Religious
B00004RDVP,Alkaline Trio,11.22,Emo
B00004RDW3,Mahler: Symphony No. 3,29.95,Symphonies
B00004RDXX,I Try,4.97,Contemporary R&B
B00004RDYZ,Song for Lovers,11.98,Britpop
B00004REQZ,Classic Albums - The Who: Who's Next,11.47,Album-Oriented Rock (AOR)
B00004RETH,Iron Maiden: Raising Hell,16.58,New Wave
B00004RETS,The Beach Boys - Endless Harmony [VHS],14.5,Psychedelic Rock
B00004REWA,Jackson Browne: Going Home,11.18,Singer-Songwriters
B00004REWB,"Beethoven: Piano Concerto No. 5 / Mozart: Fantasia and Sonatas K 333, K 576",0,Symphonies
B00004RFG3,Earth Wind &amp; Fire: In Concert,9.99,Disco
B00004RFID,I'm From Hollywood / My Breakfast With Blassie,34.63,Comedy & Spoken Word
B00004RFYI,Mr. Lucky Goes Latin,118.73,Easy Listening
B00004RG4Y,"Bachelor No. 2 or, the Last Remains of the Dodo",12.85,Indie Rock
B00004RGC8,He Has Left Us Alone But Shafts of Light Sometimes,14.84,Indie Rock
B00004RGC9,Goodbye Enemy Airship The Landlord Is Dead,14.86,Indie Rock
B00004RGDP,Bruckner: Symphony No. 00 'Study Symphony' / 'Volkfest' (1878) Finale to Symphony No. 4,11.48,Symphonies
B00004RGHL,Sex Reflex,8.99,Industrial
B00004RGLF,Earth,24.99,Progressive Rock
B00004RGLH,The Professional Part II ( explicit),14.99,Dance & Electronic
B00004RGNU,Platinum album,11.33,Dance & Electronic
B00004RGPM,"Goldberg Variations: Aria and 70 Variations Adapted, Arranged and Composed by Uri Caine",26.65,Variations
B00004RHS7,Tamar,33.64,Contemporary Blues
B00004RHZM,Westlife,9.99,Dance & Electronic
B00004RHZU,Can't Take Me Home,8.0,Dance Pop
B00004RI00,Blackhawk - Greatest Hits,7.0,Today's Country
B00004RI5I,Self- Preservation,0,Dance & Electronic
B00004RI65,Blue Obsession,15.39,Contemporary Blues
B00004RI68,Equilibrium,10.96,Alternative Metal
B00004RI6B,Buildings &amp; Grounds,8.99,Indie Rock
B00004RI6F,Swagger,10.05,Punk
B00004RI6I,Broken By Whispers,8.99,Electronic Pop
B00004RI7B,We Have the Facts and We're Voting Yes,13.08,Indie Rock
B00004RI7P,Revelation 666: Curse of Damnation,11.39,Alternative Metal
B00004RI8P,Ports of the Heart,15.99,Folk
B00004RIFG,You're the One for Me,17.9,House
B00004RIMP,Alone With the Blues,14.05,Blues
B00004RIMQ,Nina: The Essential Nina Simone,13.22,Vocal Jazz
B00004RITP,Mahler: Symphony No. 10,14.99,Symphonies
B00004RITR,J.S. Bach: Magnificat,29.72,Suites
B00004RIU5,Jacqueline du Pr&eacute; - The Concerto Collection,34.84,Chamber Music
B00004RIUV,No Other,7.92,Bluegrass
B00004RIV4,Things to Make &amp; Do,15.65,Alternative Rock
B00004RIVZ,Real Live Woman,9.49,Today's Country
B00004RIWF,Vienna,10.4,New Wave
B00004RIWH,The Remix Album... Diamonds Are Forever,11.88,Traditional Vocal Pop
B00004RJ1C,Magica,27.99,Pop Metal
B00004RJ1E,Treader,16.17,Drum & Bass
B00004RJ1G,Liquid,15.78,Electronica
B00004RJ1Q,Things You Should Leave Alone,5.63,Electronica
B00004RJ2B,Where the Change Is,13.41,Indie Rock
B00004RJ2F,Spiral Scratch,8.87,British Punk
B00004RJ2U,"Lemmy, Slim Jim, &amp; Danny B",8.99,Pop Metal
B00004RJ3F,Exploiting Dysfunction,15.32,Alternative Metal
B00004RJ3H,Infernal Storm,15.38,Death Metal
B00004RJ3K,Solace,11.49,Punk
B00004RJ5M,Happy to Be Here,17.89,Americana
B00004RJEG,The Corrs - Unplugged,38.63,Adult Alternative
B00004RJJ1,Frankly a Cappella: The Persuasions Sing Zappa,13.98,Traditional Vocal Pop
B00004RJLY,Victory,15.51,Metal
B00004RJM1,Wires And Wood,19.99,Bluegrass
B00004RJNL,American Pie,10.98,Dance & Electronic
B00004RJWH,Unconditional,3.99,Today's Country
B00004RKEB,Destiny,9.49,Dance & Electronic
B00004RKEG,Growing Up in Public,9.99,Alternative Rock
B00004RKK4,"John Cage - The Seasons / Leng Tan, Russell Davies, et al",17.46,Symphonies
B00004RKKD,Vs T-World,6.93,American Alternative
B00004RKLP,Harry Smiths,18.41,Traditional Blues
B00004RKMI,In Paradisum: Music of Victoria &amp; Palestrina,11.88,Chamber Music
B00004S1EG,Dvorak: Symphony No. 9 / The Water Goblin ~ Harnoncourt,17.47,Tone Poems
B00004S1EV,Beethoven: The Symphonies,20.46,Symphonies
B00004S2AG,Renaissance Awakening (Mixed By Dave Seaman),6.93,Dance & Electronic
B00004S2AJ,Definitive Collection,12.21,Traditional Vocal Pop
B00004S2AW,The Lester Young Story,28.73,Traditional Vocal Pop
B00004S2B1,Silence is Sexy,18.98,Alt Industrial
B00004S2EI,Stepping Into Tomorrow,10.18,Smooth Jazz
B00004S2NP,"Flat, Baroque And Berserk",23.84,Album-Oriented Rock (AOR)
B00004S2SI,Release the Hounds,8.99,Pop
B00004S2TH,La Fanciulla del West,16.74,Classical
B00004S2UA,Flying Saucer Blues,10.79,Alternative Rock
B00004S2V6,Sunday of Life,12.42,Alternative Rock
B00004S2W3,Magnolia (Score to 1999 Film),13.68,Pop
B00004S2Z7,Born to Entertain,11.06,Cabaret
B00004S33V,Live,4.95,Progressive Rock
B00004S35Z,Fulfillingness' First Finale,9.95,Blues
B00004S36A,Talking Book,15.47,Blues
B00004S36M,Jobim,8.91,Brazilian Jazz
B00004S36N,Sergio Mendes Presents Lobo,8.91,Brazilian Jazz
B00004S36S,Buzz Buzz,13.98,Sing-A-Longs
B00004S36U,Victor Vito,10.83,Educational
B00004S37P,Collective Force,11.5,Jazz Fusion
B00004S38A,Jane Eaglen - Richard Strauss: Four Last Songs; Richard Wagner: Wesendonck-Lieder;  Alban Berg: Seven Early Song / Runnicles,9.99,Classical
B00004S38H,Appalachian Journey,9.99,Chamber Music
